0|1941
0|1967
0|1950
0|1952
0|1958
0|1956
0|1973
0|1937
0|1948
0|1964
0|1951
0|1975
0|1956
0|1953
0|1971
0|1960
0|1942
0|1966
0|1975
0|1960
0|1948
0|1968
0|1958
0|1957
0|1958
0|1947
0|1948
0|1972
0|1948
0|1962
0|1961
0|1950
0|1954
0|1949
0|1956
0|1966
0|1971
0|1974
0|1942
0|1950
0|1950
0|1973
0|1959
0|1948
0|1950
0|1976
0|1946
0|1957
0|1953
0|1934
0|1950
0|1975
0|1952
0|1938
0|1972
0|1950
0|1950
0|1966
0|1952
0|1951
0|1948
0|1935
0|1975
0|1971
0|1941
0|1971
0|1951
0|1942
0|1965
0|1956
0|1973
0|1957
0|1965
0|1942
0|1956
0|1975
0|1967
0|1953
0|1950
0|1976
0|1974
0|1952
0|1951
0|1962
0|1949
0|1946
0|1950
0|1957
0|1954
0|1963
0|1936
0|1972
0|1968
0|1948
0|1947
0|1963
0|1953
0|1936
0|1943
0|1937
0|1950
0|1965
0|1950
0|1953
0|1945
0|1943
0|1941
0|1972
0|1949
0|1947
0|1955
0|1975
0|1960
0|1975
0|1959
0|1957
0|1953
0|1953
0|1946
0|1954
0|1972
0|1954
0|1937
0|2004
0|1947
0|1940
0|1954
0|1953
0|1965
0|1938
0|1950
0|1948
0|1955
0|1953
0|1973
0|1939
0|1948
0|1972
0|1944
0|1971
0|1946
0|1952
0|1958
0|1949
0|1955
0|1948
0|1940
0|1936
0|1953
0|1952
0|1956
0|1973
0|1956
0|1962
0|1952
0|1962
0|1950
0|1944
0|1936
0|1942
0|1941
0|1963
0|1975
0|1953
0|1963
0|1959
0|1951
0|1952
0|1950
0|1972
0|1947
0|1963
0|1963
0|1946
0|1954
0|1950
0|1938
0|1975
0|1953
0|1943
0|1952
0|1939
0|1972
0|1952
0|1954
0|1943
0|1950
0|1948
0|1968
0|1962
0|1950
0|1945
0|1962
0|1959
0|1975
0|1939
0|1950
0|1956
0|1953
0|1942
0|1940
0|1935
0|1953
0|1948
0|1936
0|1940
0|1971
0|1970
0|1972
0|1963
0|1940
0|1940
0|1968
0|1942
0|1975
0|1973
0|1956
0|1944
0|1952
0|1949
0|1950
0|1975
0|1975
0|1975
0|1942
0|1945
0|1942
0|1937
0|1975
0|1936
0|1938
0|1946
0|1952
0|1975
0|1943
0|1937
0|1958
0|1948
0|1938
0|1955
0|1951
0|1950
0|1956
0|1949
0|1951
0|1972
0|1954
0|1943
0|1943
0|1942
0|1950
0|1946
0|1944
0|1948
0|1954
0|1950
0|1950
0|1975
0|1948
0|1952
0|1946
0|1968
0|1947
0|1952
0|1953
0|1950
0|1944
0|1956
0|1948
0|1975
0|1972
